wall_time_iso,elapsed_s,checkpoint_index,target_k,actual_temp_k,temp_error_k,setpoint_readback_k,voltage_mean_v,voltage_std_v,voltage_samples,in_range,hold_elapsed_s,phase
2026-06-17T14:24:40,539.687,1,295.00000,296.28240,1.28240,295.00000,-0.03957626,0,-0.03957626,0,0.000,waiting
2026-06-17T14:24:43,542.218,1,295.00000,296.28110,1.28110,295.00000,-0.03957634,0,-0.03957634,0,0.000,waiting
2026-06-17T14:24:45,544.750,1,295.00000,296.28150,1.28150,295.00000,-0.03957598,0,-0.03957598,0,0.000,waiting
2026-06-17T14:24:48,547.281,1,295.00000,296.28070,1.28070,295.00000,-0.03957639,0,-0.03957639,0,0.000,waiting
2026-06-17T14:24:50,549.812,1,295.00000,296.28070,1.28070,295.00000,-0.03957647,0,-0.03957647,0,0.000,waiting
2026-06-17T14:24:53,552.343,1,295.00000,296.28020,1.28020,295.00000,-0.03957646,0,-0.03957646,0,0.000,waiting
2026-06-17T14:24:55,554.875,1,295.00000,296.27940,1.27940,295.00000,-0.03957657,0,-0.03957657,0,0.000,waiting
2026-06-17T14:24:58,557.406,1,295.00000,296.27980,1.27980,295.00000,-0.03957661,0,-0.03957661,0,0.000,waiting
2026-06-17T14:25:00,559.937,1,295.00000,296.27890,1.27890,295.00000,-0.03957699,0,-0.03957699,0,0.000,waiting
2026-06-17T14:25:03,562.453,1,295.00000,296.27890,1.27890,295.00000,-0.03957673,0,-0.03957673,0,0.000,waiting
2026-06-17T14:25:05,564.984,1,295.00000,296.27850,1.27850,295.00000,-0.03957709,0,-0.03957709,0,0.000,waiting
2026-06-17T14:25:08,567.515,1,295.00000,296.27800,1.27800,295.00000,-0.03957725,0,-0.03957725,0,0.000,waiting
2026-06-17T14:25:10,570.046,1,295.00000,296.27760,1.27760,295.00000,-0.03957707,0,-0.03957707,0,0.000,waiting
2026-06-17T14:25:13,572.578,1,295.00000,296.27800,1.27800,295.00000,-0.03957686,0,-0.03957686,0,0.000,waiting
2026-06-17T14:25:15,575.109,1,295.00000,296.27800,1.27800,295.00000,-0.03957665,0,-0.03957665,0,0.000,waiting
2026-06-17T14:25:18,577.640,1,295.00000,296.27670,1.27670,295.00000,-0.03957693,0,-0.03957693,0,0.000,waiting
2026-06-17T14:25:20,580.156,1,295.00000,296.27670,1.27670,295.00000,-0.03957718,0,-0.03957718,0,0.000,waiting
2026-06-17T14:25:23,582.687,1,295.00000,296.27670,1.27670,295.00000,-0.03957677,0,-0.03957677,0,0.000,waiting
2026-06-17T14:25:26,585.218,1,295.00000,296.27540,1.27540,295.00000,-0.03957697,0,-0.03957697,0,0.000,waiting
2026-06-17T14:25:32,587.750,1,295.00000,296.27540,1.27540,295.00000,-0.03957688,0,-0.03957688,0,0.000,waiting
2026-06-17T14:25:34,594.046,1,295.00000,296.27360,1.27360,295.00000,-0.03957676,0,-0.03957676,0,0.000,waiting
2026-06-17T14:25:37,596.578,1,295.00000,296.27230,1.27230,295.00000,-0.03957603,0,-0.03957603,0,0.000,waiting
2026-06-17T14:25:39,599.109,1,295.00000,296.27180,1.27180,295.00000,-0.03957633,0,-0.03957633,0,0.000,waiting
2026-06-17T14:25:42,601.703,1,295.00000,296.27140,1.27140,295.00000,-0.03957707,0,-0.03957707,0,0.000,waiting
2026-06-17T14:25:45,604.218,1,295.00000,296.27100,1.27100,295.00000,-0.0395768,0,-0.0395768,0,0.000,waiting
2026-06-17T14:25:47,606.750,1,295.00000,296.27140,1.27140,295.00000,-0.03957687,0,-0.03957687,0,0.000,waiting
2026-06-17T14:25:50,609.281,1,295.00000,296.27140,1.27140,295.00000,-0.03957651,0,-0.03957651,0,0.000,waiting
2026-06-17T14:25:52,611.812,1,295.00000,296.27100,1.27100,295.00000,-0.03957694,0,-0.03957694,0,0.000,waiting
2026-06-17T14:25:55,614.343,1,295.00000,296.27050,1.27050,295.00000,-0.03957707,0,-0.03957707,0,0.000,waiting
2026-06-17T14:25:57,616.875,1,295.00000,296.26960,1.26960,295.00000,-0.03957698,0,-0.03957698,0,0.000,waiting
2026-06-17T14:26:00,619.406,1,295.00000,296.26960,1.26960,295.00000,-0.03957678,0,-0.03957678,0,0.000,waiting
2026-06-17T14:26:02,621.921,1,295.00000,296.26920,1.26920,295.00000,-0.03957677,0,-0.03957677,0,0.000,waiting
2026-06-17T14:26:05,624.453,1,295.00000,296.26880,1.26880,295.00000,-0.03957702,0,-0.03957702,0,0.000,waiting
2026-06-17T14:26:07,626.984,1,295.00000,296.27010,1.27010,295.00000,-0.03957718,0,-0.03957718,0,0.000,waiting
2026-06-17T14:26:10,629.515,1,295.00000,296.26830,1.26830,295.00000,-0.03957736,0,-0.03957736,0,0.000,waiting
2026-06-17T14:26:12,632.031,1,295.00000,296.26830,1.26830,295.00000,-0.03957707,0,-0.03957707,0,0.000,waiting
2026-06-17T14:26:15,634.562,1,295.00000,296.26740,1.26740,295.00000,-0.03957736,0,-0.03957736,0,0.000,waiting
2026-06-17T14:26:17,637.093,1,295.00000,296.26790,1.26790,295.00000,-0.03957729,0,-0.03957729,0,0.000,waiting
2026-06-17T14:26:20,639.625,1,295.00000,296.26700,1.26700,295.00000,-0.03957778,0,-0.03957778,0,0.000,waiting
2026-06-17T14:26:22,642.156,1,295.00000,296.26700,1.26700,295.00000,-0.03957736,0,-0.03957736,0,0.000,waiting
2026-06-17T14:26:25,644.687,1,295.00000,296.26610,1.26610,295.00000,-0.03957725,0,-0.03957725,0,0.000,waiting
2026-06-17T14:26:27,647.218,1,295.00000,296.26570,1.26570,295.00000,-0.03957738,0,-0.03957738,0,0.000,waiting
2026-06-17T14:26:30,649.734,1,295.00000,296.26520,1.26520,295.00000,-0.03957804,0,-0.03957804,0,0.000,waiting
2026-06-17T14:26:33,652.265,1,295.00000,296.26660,1.26660,295.00000,-0.03957787,0,-0.03957787,0,0.000,waiting
2026-06-17T14:26:35,654.796,1,295.00000,296.26440,1.26440,295.00000,-0.03957789,0,-0.03957789,0,0.000,waiting
2026-06-17T14:26:38,657.328,1,295.00000,296.26520,1.26520,295.00000,-0.0395777,0,-0.0395777,0,0.000,waiting
2026-06-17T14:26:40,659.859,1,295.00000,296.26520,1.26520,295.00000,-0.03957743,0,-0.03957743,0,0.000,waiting
2026-06-17T14:26:43,662.375,1,295.00000,296.26570,1.26570,295.00000,-0.03957784,0,-0.03957784,0,0.000,waiting
2026-06-17T14:26:45,664.906,1,295.00000,296.26440,1.26440,295.00000,-0.03957764,0,-0.03957764,0,0.000,waiting
2026-06-17T14:26:48,667.437,1,295.00000,296.26520,1.26520,295.00000,-0.03957806,0,-0.03957806,0,0.000,waiting
2026-06-17T14:26:50,669.968,1,295.00000,296.26350,1.26350,295.00000,-0.03957773,0,-0.03957773,0,0.000,waiting
2026-06-17T14:26:53,672.500,1,295.00000,296.26440,1.26440,295.00000,-0.03957748,0,-0.03957748,0,0.000,waiting
2026-06-17T14:26:55,675.031,1,295.00000,296.26390,1.26390,295.00000,-0.03957767,0,-0.03957767,0,0.000,waiting
2026-06-17T14:26:58,677.562,1,295.00000,296.26390,1.26390,295.00000,-0.03957815,0,-0.03957815,0,0.000,waiting
2026-06-17T14:27:00,680.078,1,295.00000,296.26260,1.26260,295.00000,-0.03957759,0,-0.03957759,0,0.000,waiting
2026-06-17T14:27:03,682.609,1,295.00000,296.26300,1.26300,295.00000,-0.03957775,0,-0.03957775,0,0.000,waiting
2026-06-17T14:27:05,685.140,1,295.00000,296.26350,1.26350,295.00000,-0.03957806,0,-0.03957806,0,0.000,waiting
2026-06-17T14:27:08,687.671,1,295.00000,296.26350,1.26350,295.00000,-0.03957788,0,-0.03957788,0,0.000,waiting
2026-06-17T14:27:10,690.203,1,295.00000,296.26300,1.26300,295.00000,-0.03957793,0,-0.03957793,0,0.000,waiting
2026-06-17T14:27:13,692.734,1,295.00000,296.26260,1.26260,295.00000,-0.03957881,0,-0.03957881,0,0.000,waiting
2026-06-17T14:27:16,695.250,1,295.00000,296.26350,1.26350,295.00000,-0.03957879,0,-0.03957879,0,0.000,waiting
2026-06-17T14:27:18,697.781,1,295.00000,296.26260,1.26260,295.00000,-0.03957808,0,-0.03957808,0,0.000,waiting
2026-06-17T14:27:21,700.312,1,295.00000,296.26350,1.26350,295.00000,-0.03957791,0,-0.03957791,0,0.000,waiting
2026-06-17T14:27:23,702.843,1,295.00000,296.26300,1.26300,295.00000,-0.03957782,0,-0.03957782,0,0.000,waiting
2026-06-17T14:27:26,705.375,1,295.00000,296.26260,1.26260,295.00000,-0.03957786,0,-0.03957786,0,0.000,waiting
2026-06-17T14:27:28,707.906,1,295.00000,296.26080,1.26080,295.00000,-0.03957775,0,-0.03957775,0,0.000,waiting
2026-06-17T14:27:31,710.437,1,295.00000,296.26130,1.26130,295.00000,-0.03957805,0,-0.03957805,0,0.000,waiting
2026-06-17T14:27:33,712.953,1,295.00000,296.26260,1.26260,295.00000,-0.03957826,0,-0.03957826,0,0.000,waiting
2026-06-17T14:27:36,715.484,1,295.00000,296.26130,1.26130,295.00000,-0.03957823,0,-0.03957823,0,0.000,waiting
2026-06-17T14:27:38,718.015,1,295.00000,296.26080,1.26080,295.00000,-0.03957866,0,-0.03957866,0,0.000,waiting
2026-06-17T14:27:41,720.546,1,295.00000,296.26130,1.26130,295.00000,-0.03957788,0,-0.03957788,0,0.000,waiting
2026-06-17T14:27:44,723.234,1,295.00000,296.26130,1.26130,295.00000,-0.03957822,0,-0.03957822,0,0.000,waiting
2026-06-17T14:27:46,725.765,1,295.00000,296.26040,1.26040,295.00000,-0.03957818,0,-0.03957818,0,0.000,waiting
2026-06-17T14:27:49,728.296,1,295.00000,296.26040,1.26040,295.00000,-0.03957861,0,-0.03957861,0,0.000,waiting
2026-06-17T14:27:51,730.812,1,295.00000,296.26080,1.26080,295.00000,-0.03957834,0,-0.03957834,0,0.000,waiting
2026-06-17T14:27:54,733.343,1,295.00000,296.26080,1.26080,295.00000,-0.03957873,0,-0.03957873,0,0.000,waiting
2026-06-17T14:27:56,735.875,1,295.00000,296.26130,1.26130,295.00000,-0.0395786,0,-0.0395786,0,0.000,waiting
2026-06-17T14:27:59,738.406,1,295.00000,296.25950,1.25950,295.00000,-0.03957874,0,-0.03957874,0,0.000,waiting
2026-06-17T14:28:01,740.937,1,295.00000,296.26080,1.26080,295.00000,-0.03957853,0,-0.03957853,0,0.000,waiting
2026-06-17T14:28:04,743.468,1,295.00000,296.25950,1.25950,295.00000,-0.03957834,0,-0.03957834,0,0.000,waiting
2026-06-17T14:28:06,746.000,1,295.00000,296.26080,1.26080,295.00000,-0.03957857,0,-0.03957857,0,0.000,waiting
2026-06-17T14:28:09,748.515,1,295.00000,296.26040,1.26040,295.00000,-0.0395787,0,-0.0395787,0,0.000,waiting
2026-06-17T14:28:11,751.078,1,295.00000,296.25990,1.25990,295.00000,-0.03957904,0,-0.03957904,0,0.000,waiting
2026-06-17T14:28:14,753.750,1,295.00000,296.25990,1.25990,295.00000,-0.03957922,0,-0.03957922,0,0.000,waiting
2026-06-17T14:28:17,756.281,1,295.00000,296.25990,1.25990,295.00000,-0.03957892,0,-0.03957892,0,0.000,waiting
2026-06-17T14:28:19,758.812,1,295.00000,296.25990,1.25990,295.00000,-0.03957917,0,-0.03957917,0,0.000,waiting
2026-06-17T14:28:22,761.328,1,295.00000,296.25910,1.25910,295.00000,-0.03957911,0,-0.03957911,0,0.000,waiting
2026-06-17T14:28:24,763.859,1,295.00000,296.25860,1.25860,295.00000,-0.03957919,0,-0.03957919,0,0.000,waiting
2026-06-17T14:28:27,766.390,1,295.00000,296.25950,1.25950,295.00000,-0.03957915,0,-0.03957915,0,0.000,waiting
2026-06-17T14:28:29,768.921,1,295.00000,296.25950,1.25950,295.00000,-0.03957897,0,-0.03957897,0,0.000,waiting
2026-06-17T14:28:32,771.453,1,295.00000,296.25950,1.25950,295.00000,-0.03957895,0,-0.03957895,0,0.000,waiting
2026-06-17T14:28:34,773.984,1,295.00000,296.25910,1.25910,295.00000,-0.03957898,0,-0.03957898,0,0.000,waiting
2026-06-17T14:28:37,776.515,1,295.00000,296.25950,1.25950,295.00000,-0.03957902,0,-0.03957902,0,0.000,waiting
2026-06-17T14:28:39,779.046,1,295.00000,296.25910,1.25910,295.00000,-0.03957915,0,-0.03957915,0,0.000,waiting
2026-06-17T14:28:42,781.578,1,295.00000,296.25990,1.25990,295.00000,-0.03957908,0,-0.03957908,0,0.000,waiting
2026-06-17T14:28:44,784.109,1,295.00000,296.25990,1.25990,295.00000,-0.03957906,0,-0.03957906,0,0.000,waiting
2026-06-17T14:28:47,786.640,1,295.00000,296.26040,1.26040,295.00000,-0.03957892,0,-0.03957892,0,0.000,waiting
2026-06-17T14:28:49,789.171,1,295.00000,296.25950,1.25950,295.00000,-0.03957855,0,-0.03957855,0,0.000,waiting
2026-06-17T14:28:52,791.703,1,295.00000,296.25860,1.25860,295.00000,-0.03957892,0,-0.03957892,0,0.000,waiting
2026-06-17T14:28:55,794.234,1,295.00000,296.25950,1.25950,295.00000,-0.03957929,0,-0.03957929,0,0.000,waiting
2026-06-17T14:28:57,796.765,1,295.00000,296.25950,1.25950,295.00000,-0.03957936,0,-0.03957936,0,0.000,waiting
2026-06-17T14:29:00,799.296,1,295.00000,296.25910,1.25910,295.00000,-0.03957909,0,-0.03957909,0,0.000,waiting
2026-06-17T14:29:02,801.828,1,295.00000,296.25950,1.25950,295.00000,-0.03957882,0,-0.03957882,0,0.000,waiting
2026-06-17T14:29:05,804.359,1,295.00000,296.25910,1.25910,295.00000,-0.03957927,0,-0.03957927,0,0.000,waiting
2026-06-17T14:29:07,806.890,1,295.00000,296.25990,1.25990,295.00000,-0.03957896,0,-0.03957896,0,0.000,waiting
2026-06-17T14:29:10,809.421,1,295.00000,296.25990,1.25990,295.00000,-0.03957897,0,-0.03957897,0,0.000,waiting
2026-06-17T14:29:12,811.953,1,295.00000,296.25990,1.25990,295.00000,-0.03957922,0,-0.03957922,0,0.000,waiting
2026-06-17T14:29:15,814.484,1,295.00000,296.25950,1.25950,295.00000,-0.03957933,0,-0.03957933,0,0.000,waiting
2026-06-17T14:29:17,817.015,1,295.00000,296.25910,1.25910,295.00000,-0.03957912,0,-0.03957912,0,0.000,waiting
2026-06-17T14:29:20,819.546,1,295.00000,296.26040,1.26040,295.00000,-0.03957913,0,-0.03957913,0,0.000,waiting
2026-06-17T14:29:22,822.078,1,295.00000,296.26080,1.26080,295.00000,-0.03957905,0,-0.03957905,0,0.000,waiting
2026-06-17T14:29:25,824.609,1,295.00000,296.26080,1.26080,295.00000,-0.03957892,0,-0.03957892,0,0.000,waiting
2026-06-17T14:29:27,827.140,1,295.00000,296.26080,1.26080,295.00000,-0.03957911,0,-0.03957911,0,0.000,waiting
2026-06-17T14:29:30,829.671,1,295.00000,296.25990,1.25990,295.00000,-0.03957911,0,-0.03957911,0,0.000,waiting
2026-06-17T14:29:36,832.203,1,295.00000,296.25990,1.25990,295.00000,-0.03957905,0,-0.03957905,0,0.000,waiting
2026-06-17T14:29:39,838.500,1,295.00000,296.26040,1.26040,295.00000,-0.03957864,0,-0.03957864,0,0.000,waiting
2026-06-17T14:29:41,841.031,1,295.00000,296.26080,1.26080,295.00000,-0.03957919,0,-0.03957919,0,0.000,waiting
2026-06-17T14:29:44,843.562,1,295.00000,296.26130,1.26130,295.00000,-0.0395793,0,-0.0395793,0,0.000,waiting
2026-06-17T14:29:46,846.078,1,295.00000,296.26130,1.26130,295.00000,-0.03957891,0,-0.03957891,0,0.000,waiting
2026-06-17T14:29:49,848.640,1,295.00000,296.25990,1.25990,295.00000,-0.03957903,0,-0.03957903,0,0.000,waiting
2026-06-17T14:29:51,851.171,1,295.00000,296.26080,1.26080,295.00000,-0.03957945,0,-0.03957945,0,0.000,waiting
2026-06-17T14:29:54,853.703,1,295.00000,296.26080,1.26080,295.00000,-0.0395794,0,-0.0395794,0,0.000,waiting
2026-06-17T14:29:57,856.218,1,295.00000,296.26170,1.26170,295.00000,-0.03957889,0,-0.03957889,0,0.000,waiting
2026-06-17T14:29:59,858.750,1,295.00000,296.26080,1.26080,295.00000,-0.03957933,0,-0.03957933,0,0.000,waiting
2026-06-17T14:30:02,861.281,1,295.00000,296.26170,1.26170,295.00000,-0.03957924,0,-0.03957924,0,0.000,waiting
2026-06-17T14:30:04,863.812,1,295.00000,296.26170,1.26170,295.00000,-0.03957911,0,-0.03957911,0,0.000,waiting
2026-06-17T14:30:07,866.328,1,295.00000,296.26210,1.26210,295.00000,-0.03957899,0,-0.03957899,0,0.000,waiting
2026-06-17T14:30:09,868.859,1,295.00000,296.26260,1.26260,295.00000,-0.03957891,0,-0.03957891,0,0.000,waiting
2026-06-17T14:30:12,871.390,1,295.00000,296.26260,1.26260,295.00000,-0.03957956,0,-0.03957956,0,0.000,waiting
2026-06-17T14:30:14,873.906,1,295.00000,296.26300,1.26300,295.00000,-0.0395792,0,-0.0395792,0,0.000,waiting
2026-06-17T14:30:17,876.437,1,295.00000,296.26300,1.26300,295.00000,-0.03957884,0,-0.03957884,0,0.000,waiting
2026-06-17T14:30:19,878.968,1,295.00000,296.26300,1.26300,295.00000,-0.03957934,0,-0.03957934,0,0.000,waiting
2026-06-17T14:30:22,881.500,1,295.00000,296.26390,1.26390,295.00000,-0.03957915,0,-0.03957915,0,0.000,waiting
2026-06-17T14:30:24,884.015,1,295.00000,296.26350,1.26350,295.00000,-0.03957915,0,-0.03957915,0,0.000,waiting
2026-06-17T14:30:27,886.546,1,295.00000,296.26300,1.26300,295.00000,-0.0395791,0,-0.0395791,0,0.000,waiting
2026-06-17T14:30:29,889.078,1,295.00000,296.26390,1.26390,295.00000,-0.03957934,0,-0.03957934,0,0.000,waiting
2026-06-17T14:30:32,891.593,1,295.00000,296.26390,1.26390,295.00000,-0.03957911,0,-0.03957911,0,0.000,waiting
2026-06-17T14:30:34,894.125,1,295.00000,296.26390,1.26390,295.00000,-0.03957929,0,-0.03957929,0,0.000,waiting
2026-06-17T14:30:37,896.656,1,295.00000,296.26480,1.26480,295.00000,-0.03957953,0,-0.03957953,0,0.000,waiting
2026-06-17T14:30:39,899.171,1,295.00000,296.26440,1.26440,295.00000,-0.03957933,0,-0.03957933,0,0.000,waiting
2026-06-17T14:30:42,901.703,1,295.00000,296.26390,1.26390,295.00000,-0.03957899,0,-0.03957899,0,0.000,waiting
2026-06-17T14:30:45,904.234,1,295.00000,296.26520,1.26520,295.00000,-0.03957948,0,-0.03957948,0,0.000,waiting
2026-06-17T14:30:47,906.765,1,295.00000,296.26480,1.26480,295.00000,-0.0395791,0,-0.0395791,0,0.000,waiting
2026-06-17T14:30:50,909.281,1,295.00000,296.26480,1.26480,295.00000,-0.03957966,0,-0.03957966,0,0.000,waiting
2026-06-17T14:30:52,911.812,1,295.00000,296.26480,1.26480,295.00000,-0.03957967,0,-0.03957967,0,0.000,waiting
2026-06-17T14:30:55,914.343,1,295.00000,296.26570,1.26570,295.00000,-0.03957935,0,-0.03957935,0,0.000,waiting
2026-06-17T14:30:57,916.859,1,295.00000,296.26520,1.26520,295.00000,-0.03957947,0,-0.03957947,0,0.000,waiting
2026-06-17T14:31:00,919.390,1,295.00000,296.26520,1.26520,295.00000,-0.03957914,0,-0.03957914,0,0.000,waiting
2026-06-17T14:31:02,921.921,1,295.00000,296.26610,1.26610,295.00000,-0.03957931,0,-0.03957931,0,0.000,waiting
2026-06-17T14:31:05,924.453,1,295.00000,296.26740,1.26740,295.00000,-0.03957897,0,-0.03957897,0,0.000,waiting
2026-06-17T14:31:07,926.968,1,295.00000,296.26660,1.26660,295.00000,-0.03957921,0,-0.03957921,0,0.000,waiting
2026-06-17T14:31:10,929.500,1,295.00000,296.26660,1.26660,295.00000,-0.03957962,0,-0.03957962,0,0.000,waiting
2026-06-17T14:31:12,932.031,1,295.00000,296.26660,1.26660,295.00000,-0.03957962,0,-0.03957962,0,0.000,waiting
2026-06-17T14:31:15,934.562,1,295.00000,296.26700,1.26700,295.00000,-0.03957939,0,-0.03957939,0,0.000,waiting
2026-06-17T14:31:17,937.093,1,295.00000,296.26740,1.26740,295.00000,-0.03957976,0,-0.03957976,0,0.000,waiting
2026-06-17T14:31:20,939.625,1,295.00000,296.26740,1.26740,295.00000,-0.0395795,0,-0.0395795,0,0.000,waiting
2026-06-17T14:31:22,942.156,1,295.00000,296.26660,1.26660,295.00000,-0.03957924,0,-0.03957924,0,0.000,waiting
2026-06-17T14:31:25,944.687,1,295.00000,296.26610,1.26610,295.00000,-0.03957936,0,-0.03957936,0,0.000,waiting
2026-06-17T14:31:28,947.234,1,295.00000,296.26700,1.26700,295.00000,-0.03957907,0,-0.03957907,0,0.000,waiting
2026-06-17T14:31:30,949.765,1,295.00000,296.26830,1.26830,295.00000,-0.03957943,0,-0.03957943,0,0.000,waiting
2026-06-17T14:31:33,952.296,1,295.00000,296.26880,1.26880,295.00000,-0.03957973,0,-0.03957973,0,0.000,waiting
2026-06-17T14:31:35,954.828,1,295.00000,296.26920,1.26920,295.00000,-0.03957959,0,-0.03957959,0,0.000,waiting
2026-06-17T14:31:38,957.359,1,295.00000,296.26920,1.26920,295.00000,-0.03957926,0,-0.03957926,0,0.000,waiting
2026-06-17T14:31:40,959.890,1,295.00000,296.26830,1.26830,295.00000,-0.03957949,0,-0.03957949,0,0.000,waiting
2026-06-17T14:31:43,962.421,1,295.00000,296.26830,1.26830,295.00000,-0.03957938,0,-0.03957938,0,0.000,waiting
2026-06-17T14:31:45,964.953,1,295.00000,296.26960,1.26960,295.00000,-0.0395796,0,-0.0395796,0,0.000,waiting
2026-06-17T14:31:48,967.484,1,295.00000,296.26920,1.26920,295.00000,-0.0395796,0,-0.0395796,0,0.000,waiting
2026-06-17T14:31:50,970.015,1,295.00000,296.26920,1.26920,295.00000,-0.0395795,0,-0.0395795,0,0.000,waiting
2026-06-17T14:31:53,972.546,1,295.00000,296.26960,1.26960,295.00000,-0.03957944,0,-0.03957944,0,0.000,waiting
2026-06-17T14:31:55,975.078,1,295.00000,296.27010,1.27010,295.00000,-0.03957952,0,-0.03957952,0,0.000,waiting
2026-06-17T14:31:58,977.609,1,295.00000,296.26960,1.26960,295.00000,-0.03957941,0,-0.03957941,0,0.000,waiting
2026-06-17T14:32:00,980.203,1,295.00000,296.27100,1.27100,295.00000,-0.03957929,0,-0.03957929,0,0.000,waiting
2026-06-17T14:32:03,982.734,1,295.00000,296.27100,1.27100,295.00000,-0.03957901,0,-0.03957901,0,0.000,waiting
2026-06-17T14:32:06,985.281,1,295.00000,296.27180,1.27180,295.00000,-0.03957988,0,-0.03957988,0,0.000,waiting
2026-06-17T14:32:08,987.828,1,295.00000,296.27180,1.27180,295.00000,-0.0395797,0,-0.0395797,0,0.000,waiting
2026-06-17T14:32:11,990.343,1,295.00000,296.27230,1.27230,295.00000,-0.03957952,0,-0.03957952,0,0.000,waiting
2026-06-17T14:32:13,992.875,1,295.00000,296.27180,1.27180,295.00000,-0.0395795,0,-0.0395795,0,0.000,waiting
2026-06-17T14:32:16,995.406,1,295.00000,296.27320,1.27320,295.00000,-0.03957945,0,-0.03957945,0,0.000,waiting
2026-06-17T14:32:18,997.937,1,295.00000,296.27360,1.27360,295.00000,-0.03957942,0,-0.03957942,0,0.000,waiting
2026-06-17T14:32:21,1000.468,1,295.00000,296.27410,1.27410,295.00000,-0.03957928,0,-0.03957928,0,0.000,waiting
2026-06-17T14:32:23,1003.000,1,295.00000,296.27230,1.27230,295.00000,-0.03957934,0,-0.03957934,0,0.000,waiting
2026-06-17T14:32:26,1005.515,1,295.00000,296.27360,1.27360,295.00000,-0.03957946,0,-0.03957946,0,0.000,waiting
2026-06-17T14:32:28,1008.046,1,295.00000,296.27360,1.27360,295.00000,-0.03957949,0,-0.03957949,0,0.000,waiting
2026-06-17T14:32:31,1010.578,1,295.00000,296.27490,1.27490,295.00000,-0.03957947,0,-0.03957947,0,0.000,waiting
2026-06-17T14:32:33,1013.109,1,295.00000,296.27450,1.27450,295.00000,-0.03957977,0,-0.03957977,0,0.000,waiting
2026-06-17T14:32:36,1015.640,1,295.00000,296.27450,1.27450,295.00000,-0.03957955,0,-0.03957955,0,0.000,waiting
2026-06-17T14:32:39,1018.171,1,295.00000,296.27580,1.27580,295.00000,-0.03957926,0,-0.03957926,0,0.000,waiting
2026-06-17T14:32:41,1020.750,1,295.00000,296.27450,1.27450,295.00000,-0.03957946,0,-0.03957946,0,0.000,waiting
2026-06-17T14:32:44,1023.359,1,295.00000,296.27540,1.27540,295.00000,-0.03957945,0,-0.03957945,0,0.000,waiting
2026-06-17T14:32:46,1025.890,1,295.00000,296.27630,1.27630,295.00000,-0.03957915,0,-0.03957915,0,0.000,waiting
2026-06-17T14:32:49,1028.421,1,295.00000,296.27630,1.27630,295.00000,-0.0395795,0,-0.0395795,0,0.000,waiting
2026-06-17T14:32:51,1030.953,1,295.00000,296.27670,1.27670,295.00000,-0.03957888,0,-0.03957888,0,0.000,waiting
2026-06-17T14:32:54,1033.484,1,295.00000,296.27760,1.27760,295.00000,-0.0395789,0,-0.0395789,0,0.000,waiting
2026-06-17T14:32:56,1036.015,1,295.00000,296.27710,1.27710,295.00000,-0.03957916,0,-0.03957916,0,0.000,waiting
2026-06-17T14:32:59,1038.546,1,295.00000,296.27670,1.27670,295.00000,-0.03957915,0,-0.03957915,0,0.000,waiting
2026-06-17T14:33:01,1041.078,1,295.00000,296.27890,1.27890,295.00000,-0.03957903,0,-0.03957903,0,0.000,waiting
2026-06-17T14:33:04,1043.609,1,295.00000,296.27890,1.27890,295.00000,-0.03957936,0,-0.03957936,0,0.000,waiting
2026-06-17T14:33:06,1046.125,1,295.00000,296.27850,1.27850,295.00000,-0.03957919,0,-0.03957919,0,0.000,waiting
2026-06-17T14:33:09,1048.656,1,295.00000,296.27940,1.27940,295.00000,-0.03957923,0,-0.03957923,0,0.000,waiting
2026-06-17T14:33:11,1051.187,1,295.00000,296.27980,1.27980,295.00000,-0.03957925,0,-0.03957925,0,0.000,waiting
2026-06-17T14:33:14,1053.718,1,295.00000,296.27980,1.27980,295.00000,-0.03957954,0,-0.03957954,0,0.000,waiting
2026-06-17T14:33:17,1056.250,1,295.00000,296.28110,1.28110,295.00000,-0.03957944,0,-0.03957944,0,0.000,waiting
2026-06-17T14:33:19,1058.781,1,295.00000,296.27980,1.27980,295.00000,-0.0395797,0,-0.0395797,0,0.000,waiting
2026-06-17T14:33:25,1061.312,1,295.00000,296.28110,1.28110,295.00000,-0.03957931,0,-0.03957931,0,0.000,waiting
2026-06-17T14:33:28,1067.593,1,295.00000,296.28240,1.28240,295.00000,-0.03957946,0,-0.03957946,0,0.000,waiting
2026-06-17T14:33:30,1070.125,1,295.00000,296.28200,1.28200,295.00000,-0.03957966,0,-0.03957966,0,0.000,waiting
2026-06-17T14:33:33,1072.656,1,295.00000,296.28240,1.28240,295.00000,-0.03957968,0,-0.03957968,0,0.000,waiting
2026-06-17T14:33:39,1075.187,1,295.00000,296.28240,1.28240,295.00000,-0.03957975,0,-0.03957975,0,0.000,waiting
2026-06-17T14:33:42,1081.484,1,295.00000,296.28370,1.28370,295.00000,-0.03957951,0,-0.03957951,0,0.000,waiting
2026-06-17T14:33:44,1084.015,1,295.00000,296.28510,1.28510,295.00000,-0.0395796,0,-0.0395796,0,0.000,waiting
2026-06-17T14:33:47,1086.546,1,295.00000,296.28460,1.28460,295.00000,-0.03957995,0,-0.03957995,0,0.000,waiting
2026-06-17T14:33:49,1089.062,1,295.00000,296.28550,1.28550,295.00000,-0.03957992,0,-0.03957992,0,0.000,waiting
2026-06-17T14:33:52,1091.593,1,295.00000,296.28640,1.28640,295.00000,-0.03957977,0,-0.03957977,0,0.000,waiting
